trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1463,False,"{'a': 0.9, 'e': 0.23137118698432177}",25,18,12.37408108132468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.9, 'e': 0.23113981579733744}",20,13,13.694850125944903,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.9, 'e': 0.2309086759815401}",20,9,19.933927908544664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.9, 'e': 0.23067776730555858}",20,10,5.627646853946246,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.9, 'e': 0.23044708953825302}",20,6,-21.35222280257338,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1468,False,"{'a': 0.9, 'e': 0.23021664244871476}",30,4,23.103606118010127,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.9, 'e': 0.22998642580626605}",20,0,-11.708193095444393,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1470,False,"{'a': 0.9, 'e': 0.22975643938045978}",25,-10,45.483273599102084,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1471,False,"{'a': 0.9, 'e': 0.22952668294107934}",25,-1,12.16182653771569,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 0}",1
1472,False,"{'a': 0.9, 'e': 0.22929715625813823}",20,-2,34.053197725089,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",0
1473,False,"{'a': 0.9, 'e': 0.2290678591018801}",30,8,23.016428860539737,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.9, 'e': 0.22883879124277823}",25,10,17.990327089758203,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1475,False,"{'a': 0.9, 'e': 0.22860995245153545}",20,13,5.03495813326553,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.9, 'e': 0.2283813424990839}",20,11,18.385869707119323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.9, 'e': 0.22815296115658482}",20,13,14.563964792013104,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.9, 'e': 0.22792480819542824}",25,14,18.983761073504304,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.9, 'e': 0.22769688338723282}",30,20,18.96302744096424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.9, 'e': 0.2274691865038456}",25,18,16.476082829086863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.9, 'e': 0.22724171731734175}",20,11,12.476448132871061,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.9, 'e': 0.22701447560002438}",20,12,-6.29393871734759,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1483,False,"{'a': 0.9, 'e': 0.22678746112442438}",20,13,12.121131092595217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.9, 'e': 0.22656067366329993}",25,15,13.183945179538163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.9, 'e': 0.22633411298963665}",20,-3,9.472228731465961,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",0
1486,False,"{'a': 0.9, 'e': 0.22610777887664701}",25,19,12.728144330229792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.9, 'e': 0.22588167109777035}",30,17,15.511392312106704,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.9, 'e': 0.22565578942667258}",20,5,17.207796013679843,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.9, 'e': 0.22543013363724593}",30,12,15.66120736171231,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1490,False,"{'a': 0.9, 'e': 0.22520470350360866}",30,18,10.411120909646554,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1491,False,"{'a': 0.9, 'e': 0.22497949880010507}",20,-1,8.236174436255482,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1492,False,"{'a': 0.9, 'e': 0.22475451930130497}",25,10,-5.6761503335943075,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1493,False,"{'a': 0.9, 'e': 0.22452976478200365}",20,16,8.543472926358511,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.9, 'e': 0.22430523501722166}",25,-3,-0.5327589998751716,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",0
1495,False,"{'a': 0.9, 'e': 0.22408092978220442}",20,10,22.352677196171136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.9, 'e': 0.2238568488524222}",30,13,12.822589858729412,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1497,False,"{'a': 0.9, 'e': 0.22363299200356979}",20,13,12.164645187318113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.9, 'e': 0.22340935901156622}",25,20,9.694619053881887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.9, 'e': 0.22318594965255467}",20,16,7.6583486084487244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.9, 'e': 0.2229627637029021}",20,6,12.370170545959644,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1501,False,"{'a': 0.9, 'e': 0.2227398009391992}",20,2,25.553900357362878,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.9, 'e': 0.22251706113826}",20,-2,-1.2308224665197436,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",0
1503,False,"{'a': 0.9, 'e': 0.22229454407712174}",20,16,9.280985072715637,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.9, 'e': 0.22207224953304464}",20,-2,17.627116782817858,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",0
1505,False,"{'a': 0.9, 'e': 0.22185017728351158}",20,16,6.783826329324151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.9, 'e': 0.22162832710622807}",25,11,5.5374350701472945,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1507,False,"{'a': 0.9, 'e': 0.22140669877912184}",25,11,-17.361625089937707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1508,False,"{'a': 0.9, 'e': 0.2211852920803427}",20,-8,-16.45769944535806,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",0
1509,False,"{'a': 0.9, 'e': 0.22096410678826237}",25,17,4.058313957667856,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.9, 'e': 0.2207431426814741}",25,18,15.369948174659257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.9, 'e': 0.22052239953879263}",20,-2,32.29745460648666,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",0
1512,False,"{'a': 0.9, 'e': 0.22030187713925384}",30,15,29.454197699563046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.9, 'e': 0.22008157526211458}",25,13,1.8187512145751366,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1514,False,"{'a': 0.9, 'e': 0.21986149368685248}",25,13,9.927724540086558,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1515,False,"{'a': 0.9, 'e': 0.21964163219316563}",20,11,15.9273485886244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.9, 'e': 0.21942199056097245}",25,5,-50.82858385846508,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1517,False,"{'a': 0.9, 'e': 0.21920256857041148}",25,12,11.677606113366945,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1518,False,"{'a': 0.9, 'e': 0.21898336600184107}",20,8,-3.9741620741559394,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1519,False,"{'a': 0.9, 'e': 0.21876438263583922}",30,16,12.770626586402752,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1520,False,"{'a': 0.9, 'e': 0.2185456182532034}",35,25,17.97553775251399,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.9, 'e': 0.2183270726349502}",20,3,-0.7318203384471218,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1522,False,"{'a': 0.9, 'e': 0.21810874556231524}",30,11,-18.2571594142018,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1523,False,"{'a': 0.9, 'e': 0.21789063681675291}",20,9,23.794804908096015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.9, 'e': 0.21767274617993618}",20,9,3.58264152897509,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.9, 'e': 0.21745507343375622}",25,16,-4.082567501963043,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1526,False,"{'a': 0.9, 'e': 0.2172376183603225}",25,19,-32.76460230228647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1527,False,"{'a': 0.9, 'e': 0.21702038074196214}",25,7,-28.721102292450137,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1528,False,"{'a': 0.9, 'e': 0.2168033603612202}",25,15,8.311413057512386,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1529,False,"{'a': 0.9, 'e': 0.21658655700085896}",30,16,-12.666162450616653,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1530,False,"{'a': 0.9, 'e': 0.2163699704438581}",25,11,-14.137876891407998,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1531,False,"{'a': 0.9, 'e': 0.21615360047341425}",20,12,8.283631452807828,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.9, 'e': 0.21593744687294084}",20,12,15.462771538645395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.9, 'e': 0.2157215094260679}",20,4,-22.36396121657742,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1534,False,"{'a': 0.9, 'e': 0.21550578791664182}",20,13,2.1334835872344016,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1535,False,"{'a': 0.9, 'e': 0.2152902821287252}",20,3,5.88974279855756,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1536,False,"{'a': 0.9, 'e': 0.21507499184659645}",30,12,10.750643557221917,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1537,False,"{'a': 0.9, 'e': 0.21485991685474987}",20,-5,-7.108738423103867,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1538,False,"{'a': 0.9, 'e': 0.21464505693789512}",20,3,-24.411813588490496,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1539,False,"{'a': 0.9, 'e': 0.2144304118809572}",30,17,0.9802260732050718,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1540,False,"{'a': 0.9, 'e': 0.21421598146907628}",20,0,38.08253728217786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.9, 'e': 0.2140017654876072}",25,9,19.655628841293975,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.9, 'e': 0.21378776372211958}",35,20,26.21470111318141,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.9, 'e': 0.21357397595839747}",30,22,4.644758735469048,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.9, 'e': 0.21336040198243905}",30,3,23.28444870897966,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
1545,False,"{'a': 0.9, 'e': 0.21314704158045664}",35,11,32.39580195169047,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.9, 'e': 0.21293389453887618}",30,14,-14.397437493203187,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1547,False,"{'a': 0.9, 'e': 0.2127209606443373}",20,14,10.261926441044617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.9, 'e': 0.21250823968369295}",20,12,15.275874899676946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.9, 'e': 0.21229573144400926}",20,11,18.671219839341855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.9, 'e': 0.21208343571256524}",20,3,32.2736526253754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.9, 'e': 0.2118713522768527}",20,9,22.72466195441338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.9, 'e': 0.21165948092457584}",25,-7,2.963995296980473,"{0: 28, 1: 1, 2: 2, 3: 1, 4: 0}",0
1553,False,"{'a': 0.9, 'e': 0.21144782144365126}",20,3,-9.572951041185082,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1554,False,"{'a': 0.9, 'e': 0.2112363736222076}",20,8,25.544061990839097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.9, 'e': 0.2110251372485854}",25,11,-48.62239485812124,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1556,False,"{'a': 0.9, 'e': 0.2108141121113368}",25,9,5.247870487920608,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1557,False,"{'a': 0.9, 'e': 0.21060329799922548}",20,10,6.565568185425731,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.9, 'e': 0.21039269470122623}",25,-11,-8.40230674241457,"{0: 32, 1: 2, 2: 0, 3: 1, 4: 1}",0
1559,False,"{'a': 0.9, 'e': 0.21018230200652502}",20,2,29.623104256616173,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.9, 'e': 0.20997211970451848}",20,3,-19.96864066837199,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1561,False,"{'a': 0.9, 'e': 0.20976214758481398}",20,12,0.5632475245544268,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1562,False,"{'a': 0.9, 'e': 0.20955238543722918}",20,10,-24.644855115910005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1563,False,"{'a': 0.9, 'e': 0.20934283305179194}",25,11,18.094319654827487,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1564,False,"{'a': 0.9, 'e': 0.20913349021874014}",20,10,21.934979280889273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.9, 'e': 0.20892435672852142}",25,5,7.091800109750363,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1566,False,"{'a': 0.9, 'e': 0.20871543237179288}",35,17,34.66825317450306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.9, 'e': 0.20850671693942108}",20,11,18.40199290439734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.9, 'e': 0.20829821022248166}",20,12,6.332838429696119,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.9, 'e': 0.20808991201225918}",20,12,13.949745646225578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.9, 'e': 0.20788182210024692}",20,7,-39.67602736022983,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1571,False,"{'a': 0.9, 'e': 0.20767394027814667}",20,-16,-40.47085956194698,"{0: 31, 1: 0, 2: 3, 3: 1, 4: 1}",0
1572,False,"{'a': 0.9, 'e': 0.20746626633786852}",25,17,4.726894596659135,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1573,False,"{'a': 0.9, 'e': 0.20725880007153066}",20,12,13.443030552272145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.9, 'e': 0.20705154127145914}",20,10,9.605708883416533,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1575,False,"{'a': 0.9, 'e': 0.20684448973018768}",20,8,25.575283100211696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.9, 'e': 0.2066376452404575}",25,14,8.079563527235633,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'a': 0.9, 'e': 0.20643100759521701}",20,7,7.438875719901659,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.9, 'e': 0.2062245765876218}",20,12,13.792645558553282,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.9, 'e': 0.2060183520110342}",25,18,11.144427388603818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.9, 'e': 0.20581233365902316}",20,10,11.580487971333689,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.9, 'e': 0.20560652132536414}",20,10,-4.426265769774522,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1582,False,"{'a': 0.9, 'e': 0.20540091480403877}",20,8,14.931909353306036,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.9, 'e': 0.20519551388923474}",20,-12,39.573697679765914,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",0
1584,False,"{'a': 0.9, 'e': 0.20499031837534548}",30,6,16.449332201274856,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
1585,False,"{'a': 0.9, 'e': 0.20478532805697014}",20,2,-34.03468187886197,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1586,False,"{'a': 0.9, 'e': 0.20458054272891318}",20,13,2.800411414784884,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1587,False,"{'a': 0.9, 'e': 0.20437596218618426}",25,3,7.708102797508326,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1588,False,"{'a': 0.9, 'e': 0.20417158622399809}",20,1,38.51035001385975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.9, 'e': 0.20396741463777407}",25,10,7.397982869393695,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1590,False,"{'a': 0.9, 'e': 0.2037634472231363}",20,11,-23.82997516510185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1591,False,"{'a': 0.9, 'e': 0.20355968377591316}",20,-19,35.67394674472169,"{0: 35, 1: 2, 2: 2, 3: 0, 4: 0}",0
1592,False,"{'a': 0.9, 'e': 0.20335612409213724}",30,13,23.198978390504454,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.9, 'e': 0.20315276796804513}",20,1,30.646020207621735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.9, 'e': 0.20294961520007707}",25,16,17.16327198448422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.9, 'e': 0.202746665584877}",25,15,5.567817799045989,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1596,False,"{'a': 0.9, 'e': 0.20254391891929213}",25,5,26.978683985905125,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.9, 'e': 0.20234137500037283}",20,13,3.062335337176351,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.9, 'e': 0.20213903362537244}",25,2,11.945202235484018,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1599,False,"{'a': 0.9, 'e': 0.20193689459174707}",20,15,8.832472168537779,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.9, 'e': 0.20173495769715533}",20,-2,41.66802626923756,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1601,False,"{'a': 0.9, 'e': 0.20153322273945817}",30,-8,11.194660730793938,"{0: 34, 1: 1, 2: 2, 3: 1, 4: 0}",0
1602,False,"{'a': 0.9, 'e': 0.20133168951671873}",20,13,16.276086748983086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.9, 'e': 0.201130357827202}",25,16,18.389678677781138,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.9, 'e': 0.2009292274693748}",25,-7,29.438903097190348,"{0: 30, 1: 1, 2: 0, 3: 1, 4: 0}",0
1605,False,"{'a': 0.9, 'e': 0.2007282982419054}",20,9,24.02073053509096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.9, 'e': 0.20052756994366353}",25,-9,-19.396071751320157,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 2}",0
1607,False,"{'a': 0.9, 'e': 0.20032704237371984}",20,13,11.544988929387356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.9, 'e': 0.20012671533134613}",20,16,6.1236624969577305,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.9, 'e': 0.19992658861601478}",25,-7,-17.149882061264705,"{0: 28, 1: 0, 2: 3, 3: 0, 4: 1}",0
1610,False,"{'a': 0.9, 'e': 0.19972666202739878}",20,-2,29.168666866528888,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",0
1611,False,"{'a': 0.9, 'e': 0.19952693536537136}",25,1,24.620741711909535,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1612,False,"{'a': 0.9, 'e': 0.19932740843000601}",25,15,9.836667035273475,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1613,False,"{'a': 0.9, 'e': 0.199128081021576}",20,8,-7.5347370254762405,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1614,False,"{'a': 0.9, 'e': 0.19892895294055443}",20,8,21.432847161805213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.9, 'e': 0.19873002398761386}",30,21,17.637789799030923,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.9, 'e': 0.19853129396362626}",20,0,-59.27282952055156,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
1617,False,"{'a': 0.9, 'e': 0.19833276266966263}",25,15,19.082647323331443,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.9, 'e': 0.19813442990699295}",20,7,27.139455669187143,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.9, 'e': 0.19793629547708597}",25,7,16.596428411393525,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.9, 'e': 0.19773835918160887}",20,12,15.028228284120841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.9, 'e': 0.19754062082242727}",20,7,23.04397248982845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.9, 'e': 0.19734308020160485}",25,8,34.69982949912263,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.9, 'e': 0.19714573712140324}",20,14,9.246046119385822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.9, 'e': 0.19694859138428183}",25,3,7.324197639830606,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1625,False,"{'a': 0.9, 'e': 0.19675164279289756}",25,11,5.8386226686875204,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1626,False,"{'a': 0.9, 'e': 0.19655489115010466}",20,0,-3.3955090792386793,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1627,False,"{'a': 0.9, 'e': 0.19635833625895455}",25,16,-46.68691060417397,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
1628,False,"{'a': 0.9, 'e': 0.1961619779226956}",25,11,12.693066576949569,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.9, 'e': 0.19596581594477291}",20,13,6.555974901240792,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.9, 'e': 0.19576985012882814}",30,18,20.00404876901948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.9, 'e': 0.1955740802786993}",30,18,0.8067454784667991,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1632,False,"{'a': 0.9, 'e': 0.1953785061984206}",25,18,10.737305944924321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.9, 'e': 0.19518312769222218}",30,22,16.340758079119123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.9, 'e': 0.19498794456452995}",20,8,-15.710020313919483,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1635,False,"{'a': 0.9, 'e': 0.19479295661996543}",30,7,43.87050118646964,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.9, 'e': 0.19459816366334545}",25,14,-27.929874915566927,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 0}",1
1637,False,"{'a': 0.9, 'e': 0.19440356549968213}",20,14,11.301105208565122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.9, 'e': 0.19420916193418244}",35,10,47.68046218412817,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.9, 'e': 0.19401495277224826}",30,22,15.629672433230112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.9, 'e': 0.193820937819476}",30,8,-12.808826631182221,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1641,False,"{'a': 0.9, 'e': 0.19362711688165654}",25,6,12.652238199594017,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1642,False,"{'a': 0.9, 'e': 0.19343348976477487}",30,1,-24.36024406407259,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 1}",1
1643,False,"{'a': 0.9, 'e': 0.1932400562750101}",20,15,3.9864279617649916,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.9, 'e': 0.1930468162187351}",30,-8,-41.02014910312725,"{0: 34, 1: 1, 2: 0, 3: 1, 4: 2}",0
